Date,tmax,tavg,prcp,country,EinwohnerInnen
2020-01-05,5.6,1.76,0.31999999999999995,Baden-Württemberg,11124642
2020-01-05,5.82,1.92,0.54,Bayern,13176989
2020-01-05,5.64,2.36,1.5799999999999998,Berlin,3677472
2020-01-05,5.1,2,1.26,Brandenburg,2537868
2020-01-05,5.46,2.62,1.4000000000000001,Bremen,676463
2020-01-05,5.88,2.88,2.1399999999999997,Hamburg,1853935
2020-01-05,5.24,3.1199999999999997,0.48000000000000004,Hessen,6295017
2020-01-05,4.88,2.16,2.46,Mecklenburg-Vorpommern,1611160
2020-01-05,6.0200000000000005,2.66,1.24,Niedersachsen,8027031
2020-01-05,6.8,4.58,0.56,Nordrhein-Westfalen,17924591
2020-01-05,4.92,3.02,0.19999999999999998,Rheinland-Pfalz,4106485
